,0,1,2,3,4,z0,z1,z2,z3,z4
255,0.21748028895579993,2.7879472231647317e-06,-2.2833098287496245e-05,-0.0005872812193293707,0.1663535362956108,-3.624593896546327,-3.6510541615501046,-3.705979353441261,-3.754104762537472,-3.77204299362893
256,0.2211609569585458,2.8369157252737658e-06,-2.3264433315592137e-05,-0.0005990553269000466,0.16976020697350946,-3.621681406472766,-3.64812040971278,-3.7030014672593072,-3.7510882058781414,-3.7690120229630977
257,0.22488264219839518,2.886457487362399e-06,-2.3701310578900728e-05,-0.0006109921571834391,0.17321516782953017,-3.618768916399205,-3.6451866578754557,-3.7000235810773536,-3.7480716492188106,-3.7659810522972648
258,0.2286453660489777,2.9365730956334636e-06,-2.4143741020922872e-05,-0.0006230921434612123,0.17671855952485552,-3.6158564263256445,-3.6422529060381317,-3.6970456948954,-3.7450550925594794,-3.762950081631432
259,0.23244914251521115,2.9872630054129516e-06,-2.459173402410974e-05,-0.0006353556727206919,0.18027050622981128,-3.612943936252084,-3.639319154200807,-3.6940678087134464,-3.7420385359001482,-3.7599191109655994
260,0.23629397358642434,3.0385275484527863e-06,-2.5045297530336145e-05,-0.0006477830843646748,0.18387111803684983,-3.610031446178523,-3.6363854023634827,-3.691089922531493,-3.7390219792408175,-3.7568881402997665
261,0.2401798522941917,3.090366902090011e-06,-2.5504437971057663e-05,-0.000660374669334958,0.18752049283706537,-3.607118956104962,-3.6334516505261587,-3.688112036349539,-3.7360054225814863,-3.7538571696339336
262,0.2441067620028819,3.1427810995101056e-06,-2.5969160238581005e-05,-0.0006731306702842942,0.19121871191815676,-3.6042064660314015,-3.6305178986888342,-3.6851341501675856,-3.732988865922155,-3.7508261989681007
263,0.24807467615975098,3.1957700283512486e-06,-2.6439467774839014e-05,-0.0006860512783266261,0.19496584104336664,-3.601293975957841,-3.62758414685151,-3.682156263985632,-3.7299723092628243,-3.7477952283022677
264,0.252083558736807,3.249333428493236e-06,-2.69153624060559e-05,-0.0006991366330443261,0.19876193011443855,-3.59838148588428,-3.6246503950141857,-3.6791783778036784,-3.726955752603493,-3.744764257636435
265,0.25613336558357414,3.3034708898462816e-06,-2.7396844231997776e-05,-0.0007123868216621063,0.20260701201096024,-3.5954689958107195,-3.6217166431768613,-3.676200491621725,-3.723939195944162,-3.7417332869706024
266,0.26022403896755314,3.3581818501398954e-06,-2.788391177047999e-05,-0.0007258018778126874,0.20650110390480947,-3.592556505737159,-3.6187828913395372,-3.673222605439771,-3.720922639284831,-3.7387023163047695
267,0.26435551218735426,3.413465592711762e-06,-2.8376561868475615e-05,-0.0007393817842613442,0.21044420594580113,-3.589644015663598,-3.6158491395022128,-3.6702447192578176,-3.7179060826255,-3.7356713456389365
268,0.26852770810187043,3.469321268878807e-06,-2.887478967512203e-05,-0.0007531264649189814,0.21443630092245278,-3.586731525590037,-3.6129153876648883,-3.667266833075864,-3.7148895259661687,-3.732640374973104
269,0.2727405390066128,3.5257478587566665e-06,-2.9378588998484164e-05,-0.0007670357874098033,0.21847735402770727,-3.5838190355164765,-3.6099816358275643,-3.6642889468939104,-3.711872969306838,-3.729609404307271
270,0.2769939084526217,3.5827442184524915e-06,-2.9887951408893837e-05,-0.0007811095624484708,0.2225673130261571,-3.580906545442916,-3.60704788399024,-3.6613110607119568,-3.7088564126475068,-3.7265784336414383
271,0.281287709224195,3.640309016686743e-06,-3.0402866893654647e-05,-0.0007953475422982633,0.22670611117207262,-3.5779940553693548,-3.6041141321529153,-3.658333174530003,-3.705839855988176,-3.7235474629756053
272,0.28562182097306177,3.698440761324588e-06,-3.092332364854296e-05,-0.0008097494262398944,0.23089365775517334,-3.575081565295794,-3.6011803803155913,-3.6553552883480496,-3.702823299328845,-3.7205164923097724
273,0.28999611369689376,3.757137797251168e-06,-3.144930805136646e-05,-0.0008243148473315543,0.2351298454338211,-3.5721690752222335,-3.598246628478267,-3.652377402166096,-3.699806742669514,-3.71748552164394
274,0.2944104464137904,3.816398304274068e-06,-3.1980804830946045e-05,-0.0008390433781857987,0.23941454778844454,-3.569256585148673,-3.595312876640943,-3.6493995159841424,-3.696790186010183,-3.714454550978107
275,0.2988646670531259,3.876220295053195e-06,-3.251779696501488e-05,-0.0008539345302297005,0.24374761899730038,-3.566344095075112,-3.5923791248036183,-3.6464216298021888,-3.6937736293508516,-3.711423580312274
276,0.3033586163007142,3.936601613057803e-06,-3.306026517534303e-05,-0.0008689877519425376,0.24812889612429553,-3.5634316050015515,-3.589445372966294,-3.643443743620235,-3.690757072691521,-3.7083926096464412
277,0.3078921197279938,3.997539941205751e-06,-3.360818845828596e-05,-0.0008842024372517168,0.2525581977053182,-3.560519114927991,-3.58651162112897,-3.6404658574382815,-3.6877405160321897,-3.7053616389806088
278,0.31246499199531913,4.059032834962491e-06,-3.416154388703306e-05,-0.0008995779065341687,0.2570353170776925,-3.55760662485443,-3.5835778692916453,-3.637487971256328,-3.6847239593728585,-3.702330668314776
279,0.31707703705287493,4.121077653533514e-06,-3.472030658715652e-05,-0.0009151134162571352,0.2615600295338075,-3.554694134780869,-3.580644117454321,-3.6345100850743743,-3.6817074027135277,-3.699299697648943
280,0.32172804745848244,4.183671581354418e-06,-3.5284450297820214e-05,-0.0009308081577891102,0.26613208967846247,-3.5517816447073085,-3.577710365616997,-3.6315321988924207,-3.6786908460541965,-3.69626872698311
281,0.32641780480491833,4.246811631203382e-06,-3.5853946157640656e-05,-0.0009466612555082936,0.2707512311288814,-3.548869154633748,-3.5747766137796724,-3.628554312710467,-3.6756742893948653,-3.693237756317277
282,0.3311460836494483,4.31049464309887e-06,-3.642876342251074e-05,-0.0009626717783661005,0.275417171267536,-3.5459566645601868,-3.571842861942348,-3.6255764265285135,-3.6726577327355345,-3.6902067856514447
283,0.335912640538771,4.37471728326022e-06,-3.7008869398229687e-05,-0.0009788387145058177,0.2801296021562912,-3.543044174486626,-3.568909110105024,-3.62259854034656,-3.6696411760762033,-3.6871758149856118
284,0.3407172229961837,4.43947604313103e-06,-3.759422935679573e-05,-0.000995160985504428,0.2848881931611354,-3.5401316844130655,-3.5659753582676994,-3.6196206541646063,-3.6666246194168726,-3.684144844319779
285,0.34555956694830225,4.504767238465236e-06,-3.818480671791321e-05,-0.001011637444387431,0.2896925930982113,-3.537219194339505,-3.5630416064303754,-3.6166427679826527,-3.6636080627575414,-3.6811138736539464
286,0.3504393966518804,4.570587008815375e-06,-3.878056324576577e-05,-0.0010282668736972494,0.294542428653604,-3.534306704265944,-3.560107854593051,-3.613664881800699,-3.6605915060982106,-3.6780829029881135
287,0.35535642679569157,4.636931328885376e-06,-3.938145785874546e-05,-0.0010450480005804836,0.2994373042778821,-3.5313942141923835,-3.5571741027557264,-3.6106869956187455,-3.6575749494388794,-3.6750519323222806
288,0.3603103617282138,4.703795995375997e-06,-3.998744771390079e-05,-0.0010619794641583485,0.304376810600536,-3.528481724118823,-3.554240350918402,-3.607709109436792,-3.654558392779548,-3.6720209616564476
289,0.3653008896300157,4.771176623568859e-06,-4.059848786733163e-05,-0.0010790598352813047,0.3093605038624898,-3.525569234045262,-3.551306599081078,-3.6047312232548383,-3.6515418361202174,-3.6689899909906147
290,0.37032768903684443,4.83906865147863e-06,-4.121453125545705e-05,-0.0010962876133648672,0.31438792181364644,-3.522656743971701,-3.5483728472437535,-3.6017533370728847,-3.6485252794608862,-3.665959020324782
291,0.3753904267379677,4.907467339537958e-06,-4.1835529350347764e-05,-0.001113661224504959,0.3194585791143159,-3.5197442538981405,-3.5454390954064294,-3.598775450890931,-3.645508722801555,-3.6629280496589494
292,0.3804887577239147,4.976367770355679e-06,-4.246143097747678e-05,-0.001131179026819314,0.32457196709132646,-3.51683176382458,-3.542505343569105,-3.5957975647089775,-3.6424921661422243,-3.6598970789931164
293,0.3856223296404182,5.045764848548014e-06,-4.3092182685280315e-05,-0.0011488393103057347,0.32972755669016535,-3.5139192737510188,-3.5395715917317805,-3.592819678527024,-3.639475609482893,-3.6568661083272835
294,0.3907907750051918,5.1156533006429814e-06,-4.372772904430506e-05,-0.0011666402852802758,0.33492480061643864,-3.511006783677458,-3.5366378398944565,-3.5898417923450703,-3.636459052823562,-3.653835137661451
295,0.3959937135292013,5.186027675057962e-06,-4.436801246268712e-05,-0.0011845800874998968,0.34016311687674355,-3.5080942936038975,-3.533704088057132,-3.5868639061631167,-3.633442496164231,-3.650804166995618
296,0.40123075442978046,5.256882338225294e-06,-4.501297331303199e-05,-0.0012026567776093967,0.34544190435812444,-3.505181803530337,-3.530770336219808,-3.583886019981163,-3.6304259395049,-3.6477731963297853
297,0.4065014951880567,5.328211471775556e-06,-4.566255061031804e-05,-0.001220868340550635,0.350760537970251,-3.502269313456776,-3.5278365843824835,-3.5809081337992095,-3.627409382845569,-3.6447422256639523
298,0.411805521631322,5.4000090839785475e-06,-4.631667996416424e-05,-0.0012392126849717895,0.356118368443444,-3.4993568233832155,-3.524902832545159,-3.577930247617256,-3.624392826186238,-3.6417112549981194
